City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Caucaia,BR,2021-04-21 03:51:44,-3.7361,-38.6531,80.6,83,75,4.61
293,Tambun,ID,2021-04-21 03:51:45,-6.2641,107.0712,89.6,48,20,6.91
294,Cave Spring,US,2021-04-21 03:51:45,37.2276,-80.0128,62.6,51,90,4.61
295,Port-Cartier,CA,2021-04-21 03:51:46,50.0334,-66.8654,37.99,100,90,11.5
296,Waipawa,NZ,2021-04-21 03:51:48,-41.4122,175.5153,62.6,67,90,14.97
297,Kawalu,ID,2021-04-21 03:51:49,-7.3817,108.2082,84.9,49,6,5.46
298,Clyde River,CA,2021-04-21 03:49:03,70.4692,-68.5914,-5.8,92,1,6.11
299,Kamenka,RU,2021-04-21 03:51:50,51.3223,42.7678,50.0,88,51,17.76
300,Claremore,US,2021-04-21 03:49:17,36.3126,-95.6161,37.0,93,1,2.19
301,Fort Saint James,CA,2021-04-21 03:51:52,54.4333,-124.25,48.38,60,29,2.13
302,Kaitangata,NZ,2021-04-21 03:51:52,-46.2817,169.8464,57.99,79,55,5.99
303,Severo-Kurilsk,RU,2021-04-21 03:51:53,50.6789,156.125,35.15,94,100,22.06
304,Glenwood Springs,US,2021-04-21 03:51:31,39.5505,-107.3248,36.0,53,100,11.5
305,Niteroi,BR,2021-04-21 03:51:56,-22.8833,-43.1036,73.4,78,75,13.8
306,Gayny,RU,2021-04-21 03:51:57,60.3071,54.3241,41.59,59,5,3.71
307,Mobaye,CF,2021-04-21 03:51:58,4.319,21.1786,70.5,94,100,6.2
308,Cockburn Town,TC,2021-04-21 03:51:59,21.4612,-71.1419,78.04,80,32,21.47
309,Sao Joao Da Barra,BR,2021-04-21 03:52:00,-21.6403,-41.0511,68.86,82,10,7.4
310,Gulmarg,IN,2021-04-21 03:52:01,34.049,74.3921,38.5,86,100,4.03
311,Moerai,PF,2021-04-21 03:52:02,-22.4333,-151.3333,76.35,75,46,22.73
312,Tinskoy,RU,2021-04-21 03:52:03,56.1525,96.9161,26.13,61,97,10.65
313,Zemio,CF,2021-04-21 03:52:04,5.0314,25.1361,67.55,96,100,9.64
314,Mayo,US,2021-04-21 03:52:05,38.8876,-76.5119,61.0,82,1,13.8
315,Khorixas,NA,2021-04-21 03:52:06,-20.3667,14.9667,67.89,36,3,8.21
316,Aykhal,RU,2021-04-21 03:52:07,66.0,111.5,16.3,76,93,7.2
317,Ibra,OM,2021-04-21 03:52:08,22.6906,58.5334,84.9,14,0,2.66
318,Necochea,AR,2021-04-21 03:52:09,-38.5473,-58.7368,62.01,92,5,5.99
319,Preston,GB,2021-04-21 03:52:10,53.7667,-2.7167,48.0,84,75,8.99
320,Acapulco,MX,2021-04-21 03:48:49,16.8634,-99.8901,77.54,61,62,5.12
321,Ponta Delgada,PT,2021-04-21 03:52:11,37.7333,-25.6667,60.8,94,75,12.66
322,Robertsport,LR,2021-04-21 03:52:12,6.7533,-11.3686,81.86,80,100,8.1
323,Flin Flon,CA,2021-04-21 03:52:13,54.7682,-101.865,26.53,89,97,3.4
324,Lanigan,CA,2021-04-21 03:52:14,51.8501,-105.0344,30.2,43,36,5.75
325,Alofi,NU,2021-04-21 03:52:15,-19.0595,-169.9187,86.0,74,75,12.66
326,Tarakan,ID,2021-04-21 03:52:16,3.3,117.6333,87.8,79,40,4.61
327,Nador,MA,2021-04-21 03:52:16,35.174,-2.9287,60.8,72,0,8.05
328,Rantepao,ID,2021-04-21 03:52:17,-2.9701,119.8978,83.73,51,99,2.75
329,El Sauce,NI,2021-04-21 03:52:18,12.8869,-86.539,81.77,73,98,2.62
330,Baswa,IN,2021-04-21 03:52:19,27.15,76.5833,86.29,25,0,11.74
331,Ballina,AU,2021-04-21 03:52:19,-28.8667,153.5667,80.6,29,0,13.8
332,Maldonado,UY,2021-04-21 03:50:26,-34.6667,-54.9167,63.0,94,40,5.75
333,Chase,CA,2021-04-21 03:52:21,50.8165,-119.6857,57.2,33,50,2.3
334,North Bend,US,2021-04-21 03:52:23,43.4065,-124.2243,50.0,87,90,17.27
335,Loandjili,CG,2021-04-21 03:52:24,-4.7561,11.8578,78.3,86,100,1.54
336,Morondava,MG,2021-04-21 03:52:25,-20.2833,44.2833,75.22,68,81,8.46
337,Bridlington,GB,2021-04-21 03:52:26,54.0831,-0.1919,46.0,81,99,5.99
338,Puerto Escondido,MX,2021-04-21 03:52:26,15.85,-97.0667,80.6,78,40,4.14
339,Biak,ID,2021-04-21 03:52:27,-0.9131,122.8766,83.28,69,47,3.04
340,Georgetown,MY,2021-04-21 03:52:28,5.4112,100.3354,87.8,70,40,4.61
341,Norman Wells,CA,2021-04-21 03:52:29,65.282,-126.8329,28.4,86,90,19.57
342,Eureka,US,2021-04-21 03:52:29,40.8021,-124.1637,51.01,86,52,5.99
343,Tadine,NC,2021-04-21 03:52:30,-21.55,167.8833,76.42,70,72,6.76
344,Saint-Andre-Avellin,CA,2021-04-21 03:52:31,45.7168,-75.066,37.4,69,100,5.44
345,Gladstone,AU,2021-04-21 03:52:31,-23.85,151.25,82.4,47,90,6.91
346,Bathsheba,BB,2021-04-21 03:52:32,13.2167,-59.5167,78.8,61,40,19.57
347,Chilliwack,CA,2021-04-21 03:52:34,49.1747,-121.9443,64.4,36,13,1.14
348,Bow Island,CA,2021-04-21 03:52:34,49.8668,-111.3684,39.2,48,57,3.44
349,Bilibino,RU,2021-04-21 03:52:35,68.0546,166.4372,33.13,85,2,4.21
350,Normandin,CA,2021-04-21 03:52:36,48.8333,-72.5321,32.0,74,90,10.36
351,Rosario,AR,2021-04-21 03:49:17,-32.9468,-60.6393,66.99,77,0,11.5
352,Hovd,MN,2021-04-21 03:52:38,48.0056,91.6419,35.28,60,79,11.36
353,Tautira,PF,2021-04-21 03:52:38,-17.7333,-149.15,80.01,78,75,5.75
354,Porto Torres,IT,2021-04-21 03:52:39,40.835,8.3972,50.0,93,0,3.44
355,Kaeo,NZ,2021-04-21 03:52:40,-35.1,173.7833,71.01,70,8,5.99
356,Longonjo,AO,2021-04-21 03:52:40,-12.9067,15.2533,59.34,72,50,3.44
357,Komsomolskiy,UZ,2021-04-21 03:52:41,40.4272,71.7189,55.4,82,75,4.61
358,Treinta Y Tres,UY,2021-04-21 03:52:42,-33.2333,-54.3833,60.94,94,6,9.17
359,Chegdomyn,RU,2021-04-21 03:52:43,51.1167,133.0167,54.75,25,8,1.74
360,Mayor Pablo Lagerenza,PY,2021-04-21 03:52:44,-19.9309,-60.7718,77.59,63,81,5.23
361,Vytegra,RU,2021-04-21 03:52:44,61.0064,36.4481,36.79,76,100,6.2
362,Gornopravdinsk,RU,2021-04-21 03:52:45,60.05,69.9,32.74,61,47,7.0
363,Batticaloa,LK,2021-04-21 03:52:46,7.7102,81.6924,83.77,70,100,3.74
364,Christchurch,NZ,2021-04-21 03:49:59,-43.5333,172.6333,64.0,55,51,11.5
365,Odweyne,SO,2021-04-21 03:52:48,9.4092,45.064,73.49,63,48,11.68
366,Krasnoselkup,RU,2021-04-21 03:52:48,65.7,82.4667,12.11,77,25,6.78
367,Buraydah,SA,2021-04-21 03:52:49,26.326,43.975,68.0,45,0,5.75
368,Half Moon Bay,US,2021-04-21 03:52:50,37.4636,-122.4286,53.01,87,90,12.66
369,Gavrilov-Yam,RU,2021-04-21 03:52:50,57.3018,39.8533,33.8,93,90,13.42
370,Woodstock,CA,2021-04-21 03:52:51,43.1334,-80.7497,30.99,93,100,6.91
371,Matay,EG,2021-04-21 03:52:52,28.419,30.7792,62.15,57,7,22.62
372,Kamina,CD,2021-04-21 03:52:53,-8.7386,24.9906,61.77,94,100,3.47
373,Berlevag,NO,2021-04-21 03:52:53,70.8578,29.0864,39.2,70,0,26.46
374,Dolores,AR,2021-04-21 03:52:54,-36.3132,-57.6792,65.21,80,2,15.01
375,Bengkulu,ID,2021-04-21 03:52:55,-3.8004,102.2655,84.61,67,21,6.26
376,Rock Sound,BS,2021-04-21 03:52:56,24.9,-76.2,77.83,85,87,11.1
377,Changli,CN,2021-04-21 03:52:57,39.7042,119.1506,70.56,26,100,11.39
378,Coquimbo,CL,2021-04-21 03:52:58,-29.9533,-71.3436,60.8,67,90,5.75
379,Samarai,PG,2021-04-21 03:53:00,-10.6167,150.6667,84.78,70,59,10.98
380,Grindavik,IS,2021-04-21 03:53:00,63.8424,-22.4338,39.2,81,75,6.91
381,Kuruman,ZA,2021-04-21 03:53:01,-27.4524,23.4325,54.55,46,0,5.41
382,Iskateley,RU,2021-04-21 03:53:02,67.6803,53.1512,33.4,84,8,9.19
383,Tasiilaq,GL,2021-04-21 03:53:03,65.6145,-37.6368,19.4,79,40,3.44
384,Airai,TL,2021-04-21 03:53:04,-8.9266,125.4092,73.51,56,95,1.92
385,Hervey Bay,AU,2021-04-21 03:53:04,-25.2986,152.8535,82.0,64,0,5.01
386,Aksu,CN,2021-04-21 03:53:05,41.1231,80.2644,67.14,23,95,3.33
387,Qaqortoq,GL,2021-04-21 03:53:05,60.7167,-46.0333,35.6,64,90,1.14
388,Tignere,CM,2021-04-21 03:53:06,7.3667,12.65,68.0,76,100,2.89
389,Nyagan,RU,2021-04-21 03:53:07,62.1406,65.3936,38.46,82,94,1.5
390,Polonnaruwa,LK,2021-04-21 03:53:08,7.9333,81.0,86.88,61,100,1.99
391,Bobcaygeon,CA,2021-04-21 03:53:08,44.5462,-78.542,33.8,69,90,6.91
392,Lavrentiya,RU,2021-04-21 03:53:09,65.5833,-171.0,31.59,73,51,6.71
393,Camacha,PT,2021-04-21 03:53:10,33.0833,-16.3333,60.8,88,40,6.91
394,Kudahuvadhoo,MV,2021-04-21 03:53:11,2.6708,72.8944,81.95,65,51,3.71
395,Rovaniemi,FI,2021-04-21 03:53:11,66.5,25.7167,33.8,55,0,6.91
396,Caborca,MX,2021-04-21 03:53:12,30.5838,-111.101,71.01,15,42,6.38
397,Olafsvik,IS,2021-04-21 03:53:13,64.8945,-23.7142,40.17,86,100,12.19
398,Guilin,CN,2021-04-21 03:53:14,25.2819,110.2864,69.8,94,90,2.24
399,Vila Franca Do Campo,PT,2021-04-21 03:53:14,37.7167,-25.4333,60.8,94,75,12.66
400,Imbituba,BR,2021-04-21 03:53:15,-28.24,-48.6703,68.0,83,75,3.44
401,Sinnamary,GF,2021-04-21 03:53:16,5.3833,-52.95,76.3,87,100,6.44
402,Santos Reyes Nopala,MX,2021-04-21 03:50:37,16.1092,-97.1561,80.6,78,40,2.66
403,Neiafu,TO,2021-04-21 03:53:17,-18.65,-173.9833,84.2,74,40,5.75
404,Novaya Lyalya,RU,2021-04-21 03:53:18,59.055,60.599,44.35,58,3,1.43
405,Dudinka,RU,2021-04-21 03:53:19,69.4058,86.1778,2.64,88,100,3.06
406,Umm Lajj,SA,2021-04-21 03:53:19,25.0213,37.2685,79.99,67,82,8.34
407,Kimbe,PG,2021-04-21 03:53:20,-5.5502,150.1429,87.01,66,62,4.9
408,Constantine,DZ,2021-04-21 03:53:21,36.365,6.6147,50.0,76,0,3.44
409,Metro,ID,2021-04-21 03:53:21,-5.1131,105.3067,86.74,62,13,4.29
410,Znamenskoye,RU,2021-04-21 03:53:22,57.1281,73.8282,30.0,68,83,10.58
411,Bluffton,US,2021-04-21 03:53:22,32.2371,-80.8604,66.99,94,20,5.19
412,Kiruna,SE,2021-04-21 03:53:23,67.8557,20.2251,35.6,69,75,5.75
413,Nchelenge,ZM,2021-04-21 03:53:24,-9.3451,28.734,67.32,86,100,4.63
414,Hobyo,SO,2021-04-21 03:53:25,5.3505,48.5268,83.5,71,94,8.03
415,Guerrero Negro,MX,2021-04-21 03:50:24,27.9769,-114.0611,59.68,85,27,14.43
416,Meulaboh,ID,2021-04-21 03:53:26,4.1363,96.1285,84.34,69,69,4.83
417,Whitehorse,CA,2021-04-21 03:53:27,60.7161,-135.0538,50.0,40,75,13.8
418,Torbay,CA,2021-04-21 03:53:27,47.6666,-52.7314,36.0,100,90,20.71
419,Price,US,2021-04-21 03:53:28,39.5994,-110.8107,44.6,26,1,9.22
420,Mandera,KE,2021-04-21 03:50:02,3.9366,41.867,80.04,71,82,11.39
421,Sao Filipe,CV,2021-04-21 03:53:30,14.8961,-24.4956,72.18,73,99,10.71
422,Bud,US,2021-04-21 03:53:31,39.447,-86.1758,32.0,97,100,9.95
423,Bongandanga,CD,2021-04-21 03:52:22,1.5,21.05,70.61,92,100,2.73
424,Bulungu,CD,2021-04-21 03:53:16,-4.55,18.6,69.85,95,100,1.5
425,Praya,CV,2021-04-21 03:53:33,14.9215,-23.5087,68.0,83,0,9.22
426,Avera,US,2021-04-21 03:53:34,33.194,-82.5271,57.2,60,1,4.61
427,Surgut,RU,2021-04-21 03:53:35,61.25,73.4167,23.0,68,40,6.71
428,Saint-Pierre,RE,2021-04-21 03:53:35,-21.3393,55.4781,77.0,83,90,10.36
429,Karratha,AU,2021-04-21 03:53:36,-20.7377,116.8463,88.11,31,81,10.45
430,Kaka,TM,2021-04-21 03:53:37,37.3482,59.6143,70.86,34,56,9.13
431,Jingdezhen,CN,2021-04-21 03:53:38,29.2947,117.2079,80.2,49,17,3.87
432,Viedma,AR,2021-04-21 03:53:39,-40.8135,-62.9967,66.54,68,100,18.63
433,Sabang,ID,2021-04-21 03:50:03,5.8933,95.3214,84.02,72,65,13.67
434,Arani,IN,2021-04-21 03:53:40,12.6667,79.2833,90.43,49,87,7.7
435,Mehamn,NO,2021-04-21 03:53:41,71.0357,27.8492,39.2,70,0,26.46
436,Khash,IR,2021-04-21 03:53:41,28.2211,61.2158,70.56,18,0,4.94
437,Sheregesh,RU,2021-04-21 03:53:42,52.9209,87.9869,26.85,57,70,2.24
438,Makaha,US,2021-04-21 03:53:42,21.4694,-158.2175,78.8,78,40,5.75
439,Dourados,BR,2021-04-21 03:53:43,-22.2211,-54.8056,64.99,66,4,6.8
440,Upernavik,GL,2021-04-21 03:53:44,72.7868,-56.1549,5.99,81,100,7.45
441,Shashi,CN,2021-04-21 03:53:45,30.3072,112.2447,68.0,75,100,9.66
442,Winnemucca,US,2021-04-21 03:53:46,40.973,-117.7357,57.2,18,1,20.71
443,Prince Rupert,CA,2021-04-21 03:51:20,54.3161,-130.3201,44.6,93,90,5.75
444,Cedar City,US,2021-04-21 03:53:48,37.6775,-113.0619,57.2,17,1,4.61
445,Poronaysk,RU,2021-04-21 03:53:49,49.2167,143.1167,40.51,78,100,15.59
446,Shimoda,JP,2021-04-21 03:53:50,34.6667,138.95,72.0,56,20,8.05
447,Cairns,AU,2021-04-21 03:50:07,-16.9167,145.7667,77.0,83,40,8.05
448,Puerto Leguizamo,CO,2021-04-21 03:53:51,-0.1934,-74.7819,71.33,97,95,1.34
449,Huangzhou,CN,2021-04-21 03:53:53,30.45,114.8,62.6,100,90,4.47
450,Yairipok,IN,2021-04-21 03:53:53,24.6667,94.0667,78.8,69,20,3.44
451,High Rock,BS,2021-04-21 03:53:53,26.6208,-78.2833,78.39,78,78,15.52
452,Atambua,ID,2021-04-21 03:51:01,-9.1061,124.8925,81.95,62,74,3.83
453,Baculin,PH,2021-04-21 03:53:54,7.4525,126.5842,87.28,60,100,5.55
454,Conil,FR,2021-04-21 03:53:54,44.9673,3.7177,34.92,97,99,3.65
455,Weihe,CN,2021-04-21 03:53:55,32.9952,105.3247,58.68,74,100,4.0
456,Casper,US,2021-04-21 03:53:56,42.8666,-106.3131,27.0,74,90,12.66
457,Jinka,ET,2021-04-21 03:53:57,5.65,36.65,63.52,75,86,3.06
458,Rapid Valley,US,2021-04-21 03:53:57,44.0625,-103.1463,30.2,59,90,11.5
459,Sola,VU,2021-04-21 03:53:58,-13.8833,167.55,87.8,79,75,13.24
460,Hof,DE,2021-04-21 03:53:59,50.3167,11.9167,37.0,96,14,1.99
461,Hofn,IS,2021-04-21 03:53:59,64.2539,-15.2082,38.52,42,33,5.08
462,Islamkot,PK,2021-04-21 03:54:00,24.6997,70.177,87.39,33,0,12.59
463,Mastic Beach,US,2021-04-21 03:54:01,40.7668,-72.8521,55.4,62,1,14.97
464,Raudeberg,NO,2021-04-21 03:54:02,61.9875,5.1352,37.0,95,100,29.64
465,Karavayevo,RU,2021-04-21 03:54:03,55.2961,37.9622,33.8,93,90,6.71
466,Popondetta,PG,2021-04-21 03:54:04,-8.7537,148.2534,86.77,62,88,6.35
467,Vestmannaeyjar,IS,2021-04-21 03:54:04,63.4427,-20.2734,40.84,71,100,2.35
468,Skjervoy,NO,2021-04-21 03:54:05,70.0311,20.9714,46.4,53,0,14.97
469,Bandarbeyla,SO,2021-04-21 03:54:05,9.4942,50.8122,81.86,76,92,3.74
470,Fairbanks,US,2021-04-21 03:51:45,64.8378,-147.7164,44.6,26,1,6.91
471,Tarrafal,CV,2021-04-21 03:54:07,15.2833,-23.7667,68.0,83,0,9.22
472,Salair,RU,2021-04-21 03:54:08,54.2312,85.7972,27.01,48,100,7.09
473,Port Macquarie,AU,2021-04-21 03:54:08,-31.4333,152.9167,72.0,53,1,1.99
474,Vanavara,RU,2021-04-21 03:54:09,60.34,102.2797,22.24,65,100,7.65
475,Vestmanna,FO,2021-04-21 03:54:09,62.1564,-7.1664,33.8,80,75,14.5
476,Sioux Lookout,CA,2021-04-21 03:54:10,50.1001,-91.917,26.6,46,75,8.05
477,Formosa,AR,2021-04-21 03:54:11,-26.1775,-58.1781,71.6,88,0,6.91
478,Bima,ID,2021-04-21 03:54:11,-8.4667,118.7167,85.68,56,60,6.17
479,Beringovskiy,RU,2021-04-21 03:54:11,63.05,179.3167,29.62,81,72,2.91
480,Myaundzha,RU,2021-04-21 03:54:12,63.0494,147.1858,33.58,90,100,7.54
481,Rawson,AR,2021-04-21 03:54:12,-43.3002,-65.1023,61.63,93,100,10.22
482,Nadadores,MX,2021-04-21 03:54:13,27.05,-101.6,73.85,26,0,7.2
483,Aksarka,RU,2021-04-21 03:54:13,66.5606,67.7975,27.88,98,86,6.98
484,Komsomolsk-Na-Amure,RU,2021-04-21 03:54:14,50.552,137.0152,50.9,36,0,4.21
485,Dunavarsany,HU,2021-04-21 03:54:15,47.2786,19.0662,43.0,93,90,2.3
486,Victoria,HK,2021-04-21 03:50:32,22.2855,114.1577,82.4,54,20,12.66
487,Beecher,US,2021-04-21 03:54:16,43.09,-83.6944,37.4,48,90,8.05
488,Baiyin,CN,2021-04-21 03:54:16,36.5583,104.2081,60.8,41,0,6.71
489,Gimli,CA,2021-04-21 03:54:17,50.6336,-96.9907,24.8,74,98,4.27
490,Maceio,BR,2021-04-21 03:49:55,-9.6658,-35.7353,75.2,94,20,5.75
491,Port Victoria,KE,2021-04-21 03:54:19,0.0939,33.9756,67.71,87,98,4.97
492,Areosa,PT,2021-04-21 03:54:19,41.7178,-8.8571,54.0,100,0,4.03
493,Mount Pleasant,US,2021-04-21 03:54:20,32.7941,-79.8626,64.99,100,1,5.73
494,Qui Nhon,VN,2021-04-21 03:54:21,13.7667,109.2333,84.15,73,100,9.1
495,Novoagansk,RU,2021-04-21 03:54:21,61.9449,76.6625,21.81,80,13,6.26
496,Qasigiannguit,GL,2021-04-21 03:54:22,68.8193,-51.1922,15.8,48,8,2.3
497,La Palma,US,2021-04-21 03:49:30,33.8464,-118.0467,59.0,82,75,5.75
498,Praia,CV,2021-04-21 03:53:33,14.9215,-23.5087,68.0,83,0,9.22
499,Oyugis,KE,2021-04-21 03:54:24,-0.509,34.7358,66.2,94,75,4.61
500,Kachug,RU,2021-04-21 03:54:25,53.9606,105.8817,30.76,38,100,6.87
501,Karpushikha,RU,2021-04-21 03:54:26,57.5017,59.8956,42.85,56,4,2.21
502,Te Anau,NZ,2021-04-21 03:54:26,-45.4167,167.7167,59.61,65,83,3.89
503,San Vicente De Canete,PE,2021-04-21 03:54:27,-13.0751,-76.3835,69.03,83,2,1.88
504,Irricana,CA,2021-04-21 03:54:28,51.3237,-113.6048,42.8,36,20,12.66
505,Alice Springs,AU,2021-04-21 03:51:07,-23.7,133.8833,77.0,15,0,12.66
506,Ajdabiya,LY,2021-04-21 03:54:30,30.7554,20.2263,55.78,61,17,8.95
507,Okhotsk,RU,2021-04-21 03:54:30,59.3833,143.3,31.87,99,100,18.68
508,Bograd,RU,2021-04-21 03:54:31,54.2344,90.8328,35.6,35,0,6.71
509,Sorong,ID,2021-04-21 03:54:32,-0.8833,131.25,83.77,74,88,5.39
510,Auki,SB,2021-04-21 03:54:32,-8.7676,160.7034,85.44,69,33,2.21
511,Finschhafen,PG,2021-04-21 03:54:33,-6.6024,147.8681,84.9,68,99,3.85
512,Dillon,US,2021-04-21 03:54:34,34.4166,-79.3712,55.0,87,1,6.46
513,Mahibadhoo,MV,2021-04-21 03:54:35,3.7833,72.9667,82.85,63,84,3.53
514,Tahoua,NE,2021-04-21 03:54:35,14.8888,5.2692,90.14,25,71,5.53
515,Greymouth,NZ,2021-04-21 03:54:36,-42.4667,171.2,59.49,71,11,9.66
516,Harau,RO,2021-04-21 03:54:38,45.9,22.95,42.93,92,95,2.46
517,Suleja,NG,2021-04-21 03:54:38,9.1758,7.1808,76.69,74,71,2.66
518,Chiang Klang,TH,2021-04-21 03:54:40,19.2938,100.8617,86.0,70,0,5.75
519,Kattivakkam,IN,2021-04-21 03:54:40,13.2167,80.3167,87.8,62,20,8.05
520,Tiruchchendur,IN,2021-04-21 03:54:42,8.4833,78.1167,80.6,74,20,3.44
521,Surt,LY,2021-04-21 03:54:42,31.2089,16.5887,58.39,66,2,14.72
522,Biloela,AU,2021-04-21 03:54:43,-24.4167,150.5,85.05,36,23,7.81
523,Yuxia,CN,2021-04-21 03:54:43,34.0615,108.6291,64.0,82,90,8.95
524,Hirara,JP,2021-04-21 03:54:44,24.8,125.2833,71.6,94,75,17.27
525,Xuddur,SO,2021-04-21 03:54:44,4.1213,43.8894,76.37,78,84,12.8
526,Sao Felix Do Xingu,BR,2021-04-21 03:54:45,-6.6447,-51.995,71.13,99,100,1.19
527,Nikolayevsk-Na-Amure,RU,2021-04-21 03:54:47,53.1406,140.73,38.26,85,13,6.87
528,Salto,UY,2021-04-21 03:52:36,-31.3833,-57.9667,61.0,88,0,5.75
529,Bubaque,GW,2021-04-21 03:54:49,11.2833,-15.8333,77.56,69,7,13.51
530,Segezha,RU,2021-04-21 03:54:49,63.7415,34.3222,31.73,84,95,6.33
531,Spring Valley,US,2021-04-21 03:52:12,36.108,-115.245,82.4,9,75,3.44
532,Kenora,CA,2021-04-21 03:53:49,49.8167,-94.4337,28.4,43,75,5.75
533,Ayacucho,PE,2021-04-21 03:54:51,-13.1583,-74.2239,52.27,84,72,0.78
534,Gorom-Gorom,BF,2021-04-21 03:54:52,14.4439,-0.2361,84.67,8,36,9.55
535,Kununurra,AU,2021-04-21 03:54:52,-15.7667,128.7333,93.2,29,40,5.75
536,Touros,BR,2021-04-21 03:54:53,-5.1989,-35.4608,75.2,94,20,2.3
537,Kalevala,RU,2021-04-21 03:54:53,65.2,31.1667,34.21,84,100,4.12
538,Clarence Town,AU,2021-04-21 03:54:53,-32.5833,151.7833,68.0,42,20,10.36
539,Phan Thiet,VN,2021-04-21 03:53:58,10.9333,108.1,89.1,60,50,8.14
540,Cabinda,AO,2021-04-21 03:54:54,-5.55,12.2,78.06,86,100,3.18
541,Aswan,EG,2021-04-21 03:54:05,24.0934,32.907,83.77,27,58,9.46
542,Sorland,NO,2021-04-21 03:54:55,67.667,12.6934,37.06,75,100,29.46
543,Chapais,CA,2021-04-21 03:54:55,49.7834,-74.8492,17.6,86,90,9.22
544,Broken Hill,AU,2021-04-21 03:54:56,-31.95,141.4333,60.8,36,0,5.75
545,Pervomayskoye,RU,2021-04-21 03:54:56,43.919,46.7102,58.19,76,100,12.24
546,Srednekolymsk,RU,2021-04-21 03:54:56,67.45,153.6833,36.79,97,11,11.81
547,Dire,ML,2021-04-21 03:54:57,12.2833,-10.9667,88.65,16,91,2.51
548,Beberibe,BR,2021-04-21 03:54:57,-4.1797,-38.1306,80.6,83,75,3.44
549,Pacifica,US,2021-04-21 03:54:58,37.6138,-122.4869,53.01,87,90,12.66
550,Nyurba,RU,2021-04-21 03:54:58,63.2842,118.3319,23.36,68,100,6.22
551,Alcaniz,ES,2021-04-21 03:54:58,41.05,-0.1333,48.99,94,93,1.01
552,Isangel,VU,2021-04-21 03:54:59,-19.55,169.2667,86.0,74,75,5.75
553,Tessalit,ML,2021-04-21 03:55:00,20.1986,1.0114,76.73,8,69,6.64
554,Lishan,CN,2021-04-21 03:55:01,31.8576,113.2951,62.24,82,98,6.87
555,Parkes,AU,2021-04-21 03:55:02,-33.1333,148.1833,64.0,40,2,1.99
556,Beyneu,KZ,2021-04-21 03:55:03,45.3167,55.2,51.73,36,76,27.27
557,Opuwo,NA,2021-04-21 03:55:03,-18.0607,13.84,63.16,40,0,8.12
558,Tonk,IN,2021-04-21 03:55:04,26.1667,75.7833,85.32,26,1,9.93
559,Andenes,NO,2021-04-21 03:55:05,69.3143,16.1194,43.0,81,75,12.66
560,Casas Grandes,MX,2021-04-21 03:55:05,30.3667,-107.95,64.99,13,64,6.64
561,Yar-Sale,RU,2021-04-21 03:55:06,66.8333,70.8333,22.6,92,97,10.11
562,Yumen,CN,2021-04-21 03:55:07,40.2833,97.2,69.55,11,2,11.23
563,Okha,RU,2021-04-21 03:55:07,53.5739,142.9478,33.96,95,92,8.57
564,Miranda,CO,2021-04-21 03:55:07,3.2499,-76.2281,69.8,88,90,4.61
565,Vendychany,UA,2021-04-21 03:55:08,48.6118,27.7932,37.99,90,91,4.65
566,Zverinogolovskoye,RU,2021-04-21 03:55:08,54.4586,64.8542,43.84,55,0,8.03
567,Miri,MY,2021-04-21 03:55:09,4.4148,114.0089,87.8,55,40,6.91
568,Makakilo City,US,2021-04-21 03:55:09,21.3469,-158.0858,78.8,65,1,4.61
569,Taos,US,2021-04-21 03:55:11,36.4072,-105.5731,44.6,36,1,17.27
570,Port Lavaca,US,2021-04-21 03:55:11,28.615,-96.6261,66.0,77,1,6.91
571,Tecoanapa,MX,2021-04-21 03:55:11,16.5167,-98.75,77.61,71,78,4.14
572,Charcas,MX,2021-04-21 03:55:12,23.1333,-101.1167,57.4,73,1,10.16
573,Frederikshavn,DK,2021-04-21 03:55:12,57.4407,10.5366,43.0,87,0,12.66
574,Enkoping,SE,2021-04-21 03:55:13,59.6361,17.0777,36.0,80,31,2.3
575,Imeni Poliny Osipenko,RU,2021-04-21 03:55:13,52.4201,136.4853,49.98,35,1,1.03
576,Gravelbourg,CA,2021-04-21 03:55:14,49.8834,-106.5512,33.8,44,72,2.3
577,Lagoa,PT,2021-04-21 03:55:15,39.05,-27.9833,61.25,90,100,17.67
578,Kedrovyy,RU,2021-04-21 03:55:16,56.1667,91.8167,30.2,34,0,11.18
579,Vostok,RU,2021-04-21 03:55:17,46.4856,135.8833,53.06,22,0,14.52
580,Ewa Beach,US,2021-04-21 03:54:27,21.3156,-158.0072,78.8,65,1,4.61
581,Santiago Del Estero,AR,2021-04-21 03:55:18,-27.7951,-64.2615,79.79,47,100,19.77
582,San Francisco,US,2021-04-21 03:55:19,37.7749,-122.4194,55.0,76,40,20.71
583,Groa,NO,2021-04-21 03:55:20,62.65,8.7167,37.4,87,90,8.05
584,Nishihara,JP,2021-04-21 03:55:21,26.1842,127.7558,77.0,68,75,20.71
585,Atar,MR,2021-04-21 03:55:09,20.5169,-13.0499,77.38,16,20,9.42
586,Arrifes,PT,2021-04-21 03:55:22,37.7667,-25.7,60.8,94,75,12.66
